rank,country,earning,players,tournaments
Teamfight Tactics,20.,Peru,"$14,500.00",2 Players
Teamfight Tactics,21.,Belgium,"$13,709.90",4 Players
Teamfight Tactics,22.,Sweden,"$12,893.56",7 Players
Teamfight Tactics,23.,--UNDEFINED--,"$10,971.33",4 Players
Teamfight Tactics,24.,Mexico,"$10,545.18",5 Players
Teamfight Tactics,25.,Hungary,"$9,801.45",7 Players
Teamfight Tactics,26.,Italy,"$9,530.99",11 Players
Teamfight Tactics,27.,Chile,"$9,175.00",2 Players
Teamfight Tactics,28.,Singapore,"$7,851.84",3 Players
Teamfight Tactics,29.,Bolivia,"$5,000.00",1 Player
Teamfight Tactics,30.,Tunisia,"$5,000.00",1 Player
Teamfight Tactics,31.,Costa Rica,"$4,500.00",1 Player
Teamfight Tactics,32.,"Taiwan, Republic of China","$3,500.00",1 Player
Teamfight Tactics,33.,Finland,"$3,481.24",4 Players
Teamfight Tactics,34.,Netherlands,"$3,325.91",2 Players
Teamfight Tactics,35.,Ukraine,"$2,875.00",2 Players
Teamfight Tactics,36.,Hong Kong,"$2,725.00",1 Player
Teamfight Tactics,37.,Greece,"$1,920.52",7 Players
Teamfight Tactics,38.,Croatia,"$1,889.60",2 Players
Teamfight Tactics,39.,Egypt,"$1,506.27",2 Players
Teamfight Tactics,40.,Morocco,"$1,450.00",1 Player
Teamfight Tactics,41.,Ecuador,"$1,000.00",1 Player
Teamfight Tactics,42.,Portugal,$994.96,4 Players
Teamfight Tactics,43.,Switzerland,$978.02,3 Players
Teamfight Tactics,44.,Romania,$865.36,1 Player
Teamfight Tactics,45.,Paraguay,$750.00,1 Player
Teamfight Tactics,46.,Belarus,$554.47,1 Player
Teamfight Tactics,47.,South Africa,$453.18,1 Player
Teamfight Tactics,48.,Georgia,$432.68,1 Player
Teamfight Tactics,49.,Serbia,$403.03,1 Player
Teamfight Tactics,50.,New Zealand,$309.76,1 Player
Teamfight Tactics,51.,Austria,$113.17,1 Player
Teamfight Tactics,52.,Norway,$97.99,1 Player
Teamfight Tactics,53.,Venezuela,$59.04,1 Player
Teamfight Tactics,54.,Bulgaria,$56.59,1 Player
Teamfight Tactics,55.,Slovakia,$55.73,1 Player
Temtem,1.,United States,"$6,000.00",6 Players
Temtem,2.,Switzerland,"$3,000.00",1 Player
Temtem,3.,Australia,"$1,500.00",2 Players
Temtem,4.,--UNDEFINED--,"$1,000.00",1 Player
Temtem,5.,Singapore,$800.00,1 Player
Temtem,6.,France,$600.00,1 Player
Temtem,7.,Spain,$300.00,1 Player
Temtem,8.,United Kingdom,$300.00,1 Player
Temtem,9.,Japan,$300.00,1 Player
Temtem,10.,Netherlands,$200.00,1 Player
TEPPEN,1.,Japan,"$281,744.63",41 Players
TEPPEN,2.,"Taiwan, Republic of China","$281,363.69",3 Players
TEPPEN,3.,United States,"$49,481.57",4 Players
TEPPEN,4.,Italy,"$10,415.18",3 Players
TEPPEN,5.,United Kingdom,"$1,826.89",1 Player
TEPPEN,6.,Peru,"$1,394.64",1 Player
The Binding of Isaac,1.,France,"$15,000.00",16 Players
Total Annihilation,1.,United States,"$11,500.00",2 Players
UNO,1.,United States,"$14,900.00",13 Players
UNO,2.,Netherlands,"$10,000.00",12 Players
UNO,3.,Canada,"$4,800.00",2 Players
UNO,4.,United Kingdom,$300.00,1 Player
WarCraft III,1.,"Korea, Republic of","$2,262,209.92",176 Players
WarCraft III,2.,China,"$1,855,303.66",169 Players
WarCraft III,3.,Germany,"$558,045.53",120 Players
WarCraft III,4.,Netherlands,"$312,373.93",12 Players
WarCraft III,5.,Russian Federation,"$296,801.77",113 Players
WarCraft III,6.,France,"$195,471.52",45 Players
WarCraft III,7.,Sweden,"$176,591.71",40 Players
WarCraft III,8.,United States,"$123,020.19",30 Players
WarCraft III,9.,Ukraine,"$106,307.24",18 Players
WarCraft III,10.,Bulgaria,"$74,890.25",35 Players
WarCraft III,11.,Norway,"$69,167.91",9 Players
WarCraft III,12.,Spain,"$32,399.04",7 Players
WarCraft III,13.,Finland,"$22,876.07",10 Players
WarCraft III,14.,Denmark,"$21,891.04",19 Players
WarCraft III,15.,Croatia,"$20,357.74",3 Players
WarCraft III,16.,United Kingdom,"$19,529.32",11 Players
WarCraft III,17.,Czech Republic,"$18,532.07",31 Players
WarCraft III,18.,Singapore,"$14,813.38",9 Players
WarCraft III,19.,Kazakhstan,"$12,695.06",15 Players
WarCraft III,20.,"Taiwan, Republic of China","$12,580.16",2 Players
WarCraft III,21.,Belarus,"$7,866.78",13 Players
WarCraft III,22.,Lithuania,"$6,995.86",6 Players
WarCraft III,23.,Poland,"$6,435.60",12 Players
WarCraft III,24.,Peru,"$6,147.77",5 Players
WarCraft III,25.,Romania,"$5,587.18",1 Player
WarCraft III,26.,Argentina,"$4,000.00",2 Players
WarCraft III,27.,Brazil,"$4,000.00",8 Players
WarCraft III,28.,Canada,"$3,513.42",6 Players
WarCraft III,29.,Serbia,"$2,620.50",12 Players
WarCraft III,30.,Belgium,"$1,445.05",3 Players
WarCraft III,31.,Mexico,"$1,300.00",1 Player
WarCraft III,32.,Hong Kong,"$1,280.00",3 Players
WarCraft III,33.,Austria,"$1,000.00",1 Player
WarCraft III,34.,Switzerland,"$1,000.00",1 Player
WarCraft III,35.,Slovakia,$910.98,3 Players
WarCraft III,36.,"Moldova, Republic of",$900.85,1 Player
WarCraft III,37.,Australia,$646.56,2 Players
WarCraft III,38.,Greece,$631.00,2 Players
WarCraft III,39.,Indonesia,$570.44,1 Player
WarCraft III,40.,Malaysia,$496.00,3 Players
WarCraft III,41.,Italy,$287.18,1 Player
WarCraft III,42.,Estonia,$150.00,1 Player
WarCraft III,43.,Latvia,$150.00,1 Player
WarCraft III,44.,Ireland,$16.67,1 Player
WarCraft III,45.,Turkey,$13.22,1 Player
WarCraft III,46.,Hungary,$5.50,1 Player
WarCraft III Reforged,1.,"Korea, Republic of","$586,305.61",25 Players
WarCraft III Reforged,2.,China,"$535,174.40",47 Players
WarCraft III Reforged,3.,Russian Federation,"$259,613.72",17 Players
WarCraft III Reforged,4.,Germany,"$79,732.87",23 Players
WarCraft III Reforged,5.,United States,"$46,332.39",10 Players
WarCraft III Reforged,6.,Ukraine,"$43,715.64",5 Players
WarCraft III Reforged,7.,France,"$31,941.45",17 Players
WarCraft III Reforged,8.,Canada,"$11,623.25",4 Players
WarCraft III Reforged,9.,Spain,"$11,492.48",2 Players
WarCraft III Reforged,10.,"Moldova, Republic of","$6,828.21",1 Player
WarCraft III Reforged,11.,Sweden,"$4,362.50",4 Players
WarCraft III Reforged,12.,Austria,"$3,176.85",3 Players
WarCraft III Reforged,13.,Slovenia,"$2,929.64",1 Player
WarCraft III Reforged,14.,Australia,"$2,306.25",3 Players
WarCraft III Reforged,15.,United Kingdom,"$1,138.60",5 Players
WarCraft III Reforged,16.,Poland,$820.50,3 Players
WarCraft III Reforged,17.,Peru,$625.00,2 Players
WarCraft III Reforged,18.,Finland,$600.00,1 Player
WarCraft III Reforged,19.,Greece,$500.00,1 Player
WarCraft III Reforged,20.,Brazil,$471.26,2 Players
WarCraft III Reforged,21.,Croatia,$400.00,1 Player
WarCraft III Reforged,22.,Netherlands,$325.50,2 Players
WarCraft III Reforged,23.,South Africa,$250.00,1 Player
WarCraft III Reforged,24.,Lithuania,$200.00,1 Player
WarCraft III Reforged,25.,Bulgaria,$28.88,1 Player
WarCraft III Reforged,26.,Singapore,$25.00,1 Player
WarCraft III Reforged,27.,Venezuela,$25.00,1 Player
"Warhammer 40,000 Dawn of War",1.,"Korea, Republic of","$45,000.00",1 Player
"Warhammer 40,000 Dawn of War",2.,Brazil,"$20,000.00",2 Players
"Warhammer 40,000 Dawn of War",3.,Germany,"$14,816.50",4 Players
Warparty,1.,Germany,$500.00,1 Player
Warparty,2.,Sweden,$350.00,1 Player
Warparty,3.,Finland,$175.00,1 Player
Warparty,4.,Canada,$100.00,1 Player
Warparty,5.,Poland,$35.00,1 Player
Warparty,6.,Portugal,$15.00,1 Player
Windjammers,1.,United States,"$3,971.31",27 Players
Windjammers,2.,France,"$1,594.75",5 Players
Windjammers,3.,Canada,$81.14,3 Players
Windjammers,4.,Brazil,$4.27,1 Player
World in Conflict,1.,United Kingdom,"$62,120.63",15 Players
World in Conflict,2.,United States,"$46,000.00",5 Players
World in Conflict,3.,Sweden,"$38,584.13",3 Players
World in Conflict,4.,Italy,"$34,000.00",5 Players
World in Conflict,5.,Germany,"$11,800.00",8 Players
World in Conflict,6.,Belgium,"$2,500.00",1 Player
World in Conflict,7.,Turkey,"$1,200.00",1 Player
World of Tanks,1.,Russian Federation,"$1,619,431.53",89 Players
World of Tanks,2.,Ukraine,"$717,589.70",48 Players
World of Tanks,3.,Belarus,"$299,420.42",14 Players
World of Tanks,4.,China,"$104,000.06",30 Players
World of Tanks,5.,Germany,"$74,981.18",48 Players
World of Tanks,6.,"Moldova, Republic of","$64,974.13",2 Players
World of Tanks,7.,Poland,"$56,542.91",43 Players
World of Tanks,8.,United States,"$44,142.90",21 Players
World of Tanks,9.,Czech Republic,"$23,043.68",4 Players
World of Tanks,10.,Serbia,"$21,929.14",17 Players
World of Tanks,11.,Canada,"$11,553.58",3 Players
World of Tanks,12.,Croatia,"$10,280.74",14 Players
World of Tanks,13.,Slovakia,"$9,375.00",1 Player
World of Tanks,14.,Netherlands,"$9,181.91",3 Players
World of Tanks,15.,Kazakhstan,"$3,035.71",4 Players
World of Tanks,16.,--UNDEFINED--,"$1,875.00",1 Player
World of Tanks,17.,Sweden,"$1,774.14",2 Players
World of Tanks,18.,Brazil,"$1,573.50",6 Players
World of Tanks,19.,Latvia,"$1,412.95",5 Players
World of Tanks,20.,Romania,"$1,056.13",4 Players
World of Tanks,21.,Belgium,$683.92,1 Player
World of Tanks,22.,Ireland,$666.02,2 Players
World of Tanks,23.,France,$641.40,2 Players
World of Tanks,24.,Hungary,$557.40,8 Players
World of Tanks,25.,Viet Nam,$400.12,11 Players
World of Tanks,26.,United Kingdom,$314.67,3 Players
World of Tanks,27.,Spain,$103.16,9 Players
World of Tanks,28.,Japan,$100.03,7 Players
World of Tanks,29.,Bosnia and Herzegovina,$99.27,1 Player
World of Tanks,30.,Bulgaria,$57.40,7 Players
World of Tanks,31.,Austria,$52.46,3 Players
World of Tanks,32.,Finland,$35.89,2 Players
World of Tanks,33.,Slovenia,$27.57,2 Players
World of Tanks,34.,Greece,$24.10,1 Player
World of Tanks Blitz,1.,Russian Federation,"$8,500.03",7 Players
World of Tanks Blitz,2.,Japan,"$2,499.98",7 Players
